"","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","Month","mlb_searches","googlehits_orig","mlb_searches_orig"
"4665",2011-04-01,1.65310993843312,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Apr",4,2011,"No Playoffs","Opening",0,"2011-04-01",0.534446011207296,8,32
"4666",2011-05-01,1.35521987894584,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 May",5,2011,"No Playoffs","Season",0,"2011-05-01",0.373748382328,6,28
"4667",2011-06-01,1.50376805709407,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Jun",6,2011,"No Playoffs","Season",0,"2011-06-01",0.623826423726077,7,34
"4668",2011-07-01,1.65310993843312,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Jul",7,2011,"No Playoffs","Season",0,"2011-07-01",0.768307581358992,8,39
"4669",2011-08-01,1.65310993843312,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Aug",8,2011,"No Playoffs","Season",0,"2011-08-01",0.428348719716525,8,29
"4670",2011-09-01,1.35521987894584,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Sep",9,2011,"No Playoffs","Season",0,"2011-09-01",0.534446011207296,6,32
"4671",2011-10-01,0.676995236463573,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Oct",10,2011,"No Playoffs","Playoffs",1,"2011-10-01",0.6704109125269,3,35
"4672",2011-11-01,0.676995236463573,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Nov",11,2011,"No Playoffs","Off-Season",0,"2011-11-01",-0.921304173189546,3,10
"4673",2011-12-01,0.676995236463573,"San Francisco Giants",1400,1780393,0.531,3387303,41819,124198333,"2011 Dec",12,2011,"No Playoffs","Off-Season",0,"2011-12-01",-0.678315621419004,3,11
"4674",2012-01-01,1.65310993843312,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Jan",1,2012,"Won WS","Off-Season",0,"2012-01-01",-0.921304173189546,8,10
"4675",2012-02-01,1.19748629602231,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Feb",2,2012,"Won WS","Off-Season",0,"2012-02-01",-0.678315621419004,5,11
"4676",2012-03-01,0.676995236463573,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Mar",3,2012,"Won WS","Off-Season",0,"2012-03-01",-0.132624904872305,3,17
"4677",2012-04-01,1.35521987894584,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Apr",4,2012,"Won WS","Opening",0,"2012-04-01",0.623826423726077,6,34
"4678",2012-05-01,1.19748629602231,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 May",5,2012,"Won WS","Season",0,"2012-05-01",0.48425771541305,5,31
"4679",2012-06-01,1.35521987894584,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Jun",6,2012,"Won WS","Season",0,"2012-06-01",0.734898014347775,6,38
"4680",2012-07-01,1.35521987894584,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Jul",7,2012,"Won WS","Season",0,"2012-07-01",0.811318042393485,6,40
"4681",2012-08-01,1.50376805709407,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Aug",8,2012,"Won WS","Season",0,"2012-08-01",0.48425771541305,7,31
"4682",2012-09-01,1.80327629628236,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Sep",9,2012,"Won WS","Season",0,"2012-09-01",0.623826423726077,9,34
"4683",2012-10-01,2.74619232225453,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Oct",10,2012,"Won WS","Playoffs",1,"2012-10-01",0.940730324240402,28,44
"4684",2012-11-01,0.990926124693914,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Nov",11,2012,"Won WS","Off-Season",0,"2012-11-01",-0.921304173189546,4,10
"4685",2012-12-01,1.19748629602231,"San Francisco Giants",2000,1780393,0.58,3377371,41696,117637350,"2012 Dec",12,2012,"Won WS","Off-Season",0,"2012-12-01",-0.527196301413635,5,12
"4686",2013-01-01,0.235353963414081,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Jan",1,2013,"No Playoffs","Off-Season",0,"2013-01-01",-0.921304173189546,2,10
"4687",2013-02-01,0.235353963414081,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Feb",2,2013,"No Playoffs","Off-Season",0,"2013-02-01",-0.678315621419004,2,11
"4688",2013-03-01,0.676995236463573,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Mar",3,2013,"No Playoffs","Off-Season",0,"2013-03-01",-0.202887568978906,3,16
"4689",2013-04-01,1.50376805709407,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Apr",4,2013,"No Playoffs","Opening",0,"2013-04-01",0.623826423726077,7,34
"4690",2013-05-01,1.50376805709407,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 May",5,2013,"No Playoffs","Season",0,"2013-05-01",0.578558240944999,7,33
"4691",2013-06-01,1.35521987894584,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Jun",6,2013,"No Playoffs","Season",0,"2013-06-01",0.883458159824087,6,41
"4692",2013-07-01,1.35521987894584,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Jul",7,2013,"No Playoffs","Season",0,"2013-07-01",0.960518138032717,6,45
"4693",2013-08-01,1.19748629602231,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Aug",8,2013,"No Playoffs","Season",0,"2013-08-01",0.883458159824087,5,41
"4694",2013-09-01,1.35521987894584,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Sep",9,2013,"No Playoffs","Season",0,"2013-09-01",0.811318042393485,6,40
"4695",2013-10-01,0.990926124693914,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Oct",10,2013,"No Playoffs","Playoffs",1,"2013-10-01",0.811318042393485,4,40
"4696",2013-11-01,0.676995236463573,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Nov",11,2013,"No Playoffs","Off-Season",0,"2013-11-01",-1.25030704523448,3,9
"4697",2013-12-01,0.676995236463573,"San Francisco Giants",2600,1780393,0.469,3326796,NA,NA,"2013 Dec",12,2013,"No Playoffs","Off-Season",0,"2013-12-01",-0.678315621419004,3,11
"4698",2014-01-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Jan",1,2014,"Won WS","Off-Season",0,"2014-01-01",-1.25030704523448,1,9
"4699",2014-02-01,-0.47460365222162,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Feb",2,2014,"Won WS","Off-Season",0,"2014-02-01",-0.921304173189546,1,10
"4700",2014-03-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Mar",3,2014,"Won WS","Off-Season",0,"2014-03-01",-0.132624904872305,2,17
"4701",2014-04-01,1.50376805709407,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Apr",4,2014,"Won WS","Opening",0,"2014-04-01",0.734898014347775,7,38
"4702",2014-05-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 May",5,2014,"Won WS","Season",0,"2014-05-01",0.578558240944999,6,33
"4703",2014-06-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Jun",6,2014,"Won WS","Season",0,"2014-06-01",0.702289333418143,6,37
"4704",2014-07-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Jul",7,2014,"Won WS","Season",0,"2014-07-01",0.883458159824087,6,41
"4705",2014-08-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Aug",8,2014,"Won WS","Season",0,"2014-08-01",0.6704109125269,6,35
"4706",2014-09-01,1.80327629628236,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Sep",9,2014,"Won WS","Season",0,"2014-09-01",0.702289333418143,9,37
"4707",2014-10-01,2.80547267992959,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Oct",10,2014,"Won WS","Playoffs",1,"2014-10-01",0.768307581358992,34,39
"4708",2014-11-01,1.19748629602231,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Nov",11,2014,"Won WS","Off-Season",0,"2014-11-01",-1.25030704523448,5,9
"4709",2014-12-01,0.676995236463573,"San Francisco Giants",2500,1780393,0.543,3368697,41589,163510167,"2014 Dec",12,2014,"Won WS","Off-Season",0,"2014-12-01",-0.678315621419004,3,11
"4710",2015-01-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Jan",1,2015,"No Playoffs","Off-Season",0,"2015-01-01",-1.25030704523448,2,9
"4711",2015-02-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Feb",2,2015,"No Playoffs","Off-Season",0,"2015-02-01",-1.25030704523448,2,9
"4712",2015-03-01,0.235353963414081,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Mar",3,2015,"No Playoffs","Off-Season",0,"2015-03-01",-0.346870430791371,2,14
"4713",2015-04-01,1.50376805709407,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Apr",4,2015,"No Playoffs","Opening",0,"2015-04-01",0.883458159824087,7,41
"4714",2015-05-01,1.50376805709407,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 May",5,2015,"No Playoffs","Season",0,"2015-05-01",0.883458159824087,7,41
"4715",2015-06-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Jun",6,2015,"No Playoffs","Season",0,"2015-06-01",0.980689387801808,6,46
"4716",2015-07-01,1.35521987894584,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Jul",7,2015,"No Playoffs","Season",0,"2015-07-01",1.05467071356469,6,53
"4717",2015-08-01,1.65310993843312,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Aug",8,2015,"No Playoffs","Season",0,"2015-08-01",1.01171762361983,8,49
"4718",2015-09-01,1.65310993843312,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Sep",9,2015,"No Playoffs","Season",0,"2015-09-01",1.01171762361983,8,49
"4719",2015-10-01,1.19748629602231,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Oct",10,2015,"No Playoffs","Playoffs",1,"2015-10-01",1.23666442859803,5,58
"4720",2015-11-01,1.19748629602231,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Nov",11,2015,"No Playoffs","Off-Season",0,"2015-11-01",-0.527196301413635,5,12
"4721",2015-12-01,1.19748629602231,"San Francisco Giants",2500,1780393,0.519,3375882,41678,180018166,"2015 Dec",12,2015,"No Playoffs","Off-Season",0,"2015-12-01",-0.678315621419004,5,11
"4722",2016-01-01,0.235353963414081,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Jan",1,2016,"Lost Quarter","Off-Season",0,"2016-01-01",-1.25030704523448,2,9
"4723",2016-02-01,0.235353963414081,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Feb",2,2016,"Lost Quarter","Off-Season",0,"2016-02-01",-1.25030704523448,2,9
"4724",2016-03-01,0.676995236463573,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Mar",3,2016,"Lost Quarter","Off-Season",0,"2016-03-01",-0.280711741559435,3,15
"4725",2016-04-01,1.80327629628236,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Apr",4,2016,"Lost Quarter","Opening",0,"2016-04-01",1.09966338362057,9,54
"4726",2016-05-01,1.50376805709407,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 May",5,2016,"Lost Quarter","Season",0,"2016-05-01",1.17166119124436,7,57
"4727",2016-06-01,1.65310993843312,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Jun",6,2016,"Lost Quarter","Season",0,"2016-06-01",1.29270082112163,8,59
"4728",2016-07-01,1.50376805709407,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Jul",7,2016,"Lost Quarter","Season",0,"2016-07-01",1.33755451062245,7,60
"4729",2016-08-01,1.65310993843312,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Aug",8,2016,"Lost Quarter","Season",0,"2016-08-01",1.05467071356469,8,53
"4730",2016-09-01,2.02330834942207,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Sep",9,2016,"Lost Quarter","Season",0,"2016-09-01",1.17166119124436,11,57
"4731",2016-10-01,2.357017577598,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Oct",10,2016,"Lost Quarter","Playoffs",1,"2016-10-01",1.69221709176971,17,70
"4732",2016-11-01,0.990926124693914,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Nov",11,2016,"Lost Quarter","Off-Season",0,"2016-11-01",-0.0314902347783052,4,19
"4733",2016-12-01,1.35521987894584,"San Francisco Giants",915,1780393,0.537,3365256,41546,177021333,"2016 Dec",12,2016,"Lost Quarter","Off-Season",0,"2016-12-01",-0.921304173189546,6,10
"4734",2017-01-01,0.990926124693914,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Jan",1,2017,"No Playoffs","Off-Season",0,"2017-01-01",-1.59504700447539,4,8
"4735",2017-02-01,0.235353963414081,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Feb",2,2017,"No Playoffs","Off-Season",0,"2017-02-01",-0.921304173189546,2,10
"4736",2017-03-01,0.676995236463573,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Mar",3,2017,"No Playoffs","Off-Season",0,"2017-03-01",-0.202887568978906,3,16
"4737",2017-04-01,1.50376805709407,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Apr",4,2017,"No Playoffs","Opening",0,"2017-04-01",1.09966338362057,7,54
"4738",2017-05-01,1.35521987894584,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 May",5,2017,"No Playoffs","Season",0,"2017-05-01",1.13492686611323,6,56
"4739",2017-06-01,1.19748629602231,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Jun",6,2017,"No Playoffs","Season",0,"2017-06-01",1.49152716281991,5,65
"4740",2017-07-01,1.19748629602231,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Jul",7,2017,"No Playoffs","Season",0,"2017-07-01",1.61793112824412,5,69
"4741",2017-08-01,1.19748629602231,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Aug",8,2017,"No Playoffs","Season",0,"2017-08-01",1.23666442859803,5,58
"4742",2017-09-01,1.35521987894584,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Sep",9,2017,"No Playoffs","Season",0,"2017-09-01",1.23666442859803,6,58
"4743",2017-10-01,0.990926124693914,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Oct",10,2017,"No Playoffs","Playoffs",1,"2017-10-01",2.23696088952964,4,86
"4744",2017-11-01,0.676995236463573,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Nov",11,2017,"No Playoffs","Off-Season",0,"2017-11-01",-0.0819527242892188,3,18
"4745",2017-12-01,0.990926124693914,"San Francisco Giants",1400,1780393,0.395,3303652,40786,177399833,"2017 Dec",12,2017,"No Playoffs","Off-Season",0,"2017-12-01",-0.428348719716525,4,13
"4746",2018-01-01,0.235353963414081,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Jan",1,2018,"No Playoffs","Off-Season",0,"2018-01-01",-0.678315621419004,2,11
"4747",2018-02-01,0.235353963414081,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Feb",2,2018,"No Playoffs","Off-Season",0,"2018-02-01",-0.346870430791371,2,14
"4748",2018-03-01,0.676995236463573,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Mar",3,2018,"No Playoffs","Off-Season",0,"2018-03-01",0.209319760628589,3,24
"4749",2018-04-01,1.50376805709407,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Apr",4,2018,"No Playoffs","Opening",0,"2018-04-01",1.38527351355719,7,61
"4750",2018-05-01,1.19748629602231,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 May",5,2018,"No Playoffs","Season",0,"2018-05-01",1.33755451062245,5,60
"4751",2018-06-01,1.35521987894584,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Jun",6,2018,"No Playoffs","Season",0,"2018-06-01",1.53097902305831,6,66
"4752",2018-07-01,1.35521987894584,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Jul",7,2018,"No Playoffs","Season",0,"2018-07-01",1.87743217876182,6,72
"4753",2018-08-01,1.35521987894584,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Aug",8,2018,"No Playoffs","Season",0,"2018-08-01",1.5729689456729,6,68
"4754",2018-09-01,1.50376805709407,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Sep",9,2018,"No Playoffs","Season",0,"2018-09-01",1.69221709176971,7,70
"4755",2018-10-01,0.990926124693914,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Oct",10,2018,"No Playoffs","Playoffs",1,"2018-10-01",2.42661716859148,4,90
"4756",2018-11-01,0.676995236463573,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Nov",11,2018,"No Playoffs","Off-Season",0,"2018-11-01",-0.678315621419004,3,11
"4757",2018-12-01,0.990926124693914,"San Francisco Giants",3300,1780393,0.451,3156185,38965,202060277,"2018 Dec",12,2018,"No Playoffs","Off-Season",0,"2018-12-01",-0.346870430791371,4,14
"4758",2019-01-01,0.235353963414081,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Jan",1,2019,"No Playoffs","Off-Season",0,"2019-01-01",-0.428348719716525,2,13
"4759",2019-02-01,0.235353963414081,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Feb",2,2019,"No Playoffs","Off-Season",0,"2019-02-01",-0.132624904872305,2,17
"4760",2019-03-01,0.990926124693914,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Mar",3,2019,"No Playoffs","Off-Season",0,"2019-03-01",0.428348719716525,4,29
"4761",2019-04-01,1.35521987894584,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Apr",4,2019,"No Playoffs","Opening",0,"2019-04-01",1.43637382447224,6,64
"4762",2019-05-01,0.990926124693914,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 May",5,2019,"No Playoffs","Season",0,"2019-05-01",1.43637382447224,4,64
"4763",2019-06-01,0.990926124693914,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Jun",6,2019,"No Playoffs","Season",0,"2019-06-01",2.10447005108964,4,76
"4764",2019-07-01,1.35521987894584,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Jul",7,2019,"No Playoffs","Season",0,"2019-07-01",2.00105899605106,6,74
"4765",2019-08-01,1.50376805709407,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Aug",8,2019,"No Playoffs","Season",0,"2019-08-01",1.87743217876182,7,72
"4766",2019-09-01,1.50376805709407,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Sep",9,2019,"No Playoffs","Season",0,"2019-09-01",1.77722190520855,7,71
"4767",2019-10-01,0.990926124693914,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Oct",10,2019,"No Playoffs","Playoffs",1,"2019-10-01",2.79488860173352,4,100
"4768",2019-11-01,0.676995236463573,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Nov",11,2019,"No Playoffs","Off-Season",0,"2019-11-01",-0.678315621419004,3,11
"4769",2019-12-01,0.990926124693914,"San Francisco Giants",14500,1780393,0.475,2707760,33429,175550753,"2019 Dec",12,2019,"No Playoffs","Off-Season",0,"2019-12-01",-0.428348719716525,4,13
"4770",2020-01-01,0.235353963414081,"San Francisco Giants",27500,1780393,NA,NA,NA,NA,"2020 Jan",1,2020,NA,"Off-Season",0,"2020-01-01",-0.527196301413635,2,12
"4771",2020-02-01,0.235353963414081,"San Francisco Giants",27500,1780393,NA,NA,NA,NA,"2020 Feb",2,2020,NA,"Off-Season",0,"2020-02-01",-0.280711741559435,2,15
"4772",2020-03-01,-0.47460365222162,"San Francisco Giants",27500,1780393,NA,NA,NA,NA,"2020 Mar",3,2020,NA,"Off-Season",0,"2020-03-01",-0.280711741559435,1,15
"4773",2020-04-01,-0.47460365222162,"San Francisco Giants",27500,1780393,NA,NA,NA,NA,"2020 Apr",4,2020,NA,"Opening",0,"2020-04-01",-0.921304173189546,1,10
"4774",2020-05-01,-0.47460365222162,"San Francisco Giants",27500,1780393,NA,NA,NA,NA,"2020 May",5,2020,NA,"Season",0,"2020-05-01",-0.678315621419004,1,11
"4775",2020-06-01,-0.47460365222162,"San Francisco Giants",27500,1780393,NA,NA,NA,NA,"2020 Jun",6,2020,NA,"Season",0,"2020-06-01",-0.132624904872305,1,17
